id,split,text,teks_bersih,label_asli,prediksi_svm,prediksi_nb,svm_benar,nb_benar
7923,train,"benar-benar fuck nyepi sialan si goblok ini , aku jadi tidak bisa menonton arsenal main , aku sumpahin acara gila nyepi ini semoga tahun depan pas ogoh-ogoh terbakar semua yang merayakan , fuck kamu hindu",fuck nyepi sial si goblok tonton arsenal main sumpahin acara gila nyepi moga tahun pas ogoh ogoh bakar raya fuck hindu,negatif,negatif,negatif,ya,ya
7924,train,"berat mas , orang dungu sulit dinasehati , kalau kita orang medan itu , jokowi dan pendukung nya itu : pintar tak terikuti , bodoh tak tera jari",berat mas dungu sulit nasehat medan jokowi dukung pintar ikut bodoh tera jari,negatif,negatif,negatif,ya,ya
7925,train,"di kfc ini pelayan-pelayan nya sangat luar biasa memuaskan , mulai dari manager hingga ke bagian kebersihan layanan nya . benar benar berdeda dengan kfc lainnya . kerja bagus .",kfc layan layan muas manager bersih layan berdeda kfc bagus,positif,positif,positif,ya,ya
7926,train,"lebih baik tatap masa depan dengan peluang-peluang baru seperti fintect , ar / vr technology , iot dan masih banyak lagi yang bisa digarap , contoh nya yang dikerjakan gojek , traveloka dan tokopedia , daripada usul konyol memblokir google , fb atau twitter .",tatap peluang peluang fintect ar vr technology iot garap contoh gojek traveloka tokopedia usul konyol blokir google fb twitter,positif,positif,positif,ya,ya
7927,test,"rekomendasi bangetlah . makanan enak , cappuccino nya ketagihan , pemandangan kota keren , harga miring dan valet parkir bayar seikhlas nya . datang pas menjelang maghrib pasti lebih keren . jangan lupa bawa jaket kalau mau makan di outdoor nya .",rekomendasi banget makan cappuccino tagih pandang kota keren harga miring valet parkir bayar ikhlas pas jelang maghrib keren lupa bawa jaket makan outdoor,positif,positif,positif,ya,ya
7928,test,saya sangat suka dengan ayam kampung nya dan yang paling bikin saya ketagihan adalah sambal bawang nya . buih . tidak ada dua nya .,suka ayam kampung bikin tagih sambal bawang buih,positif,positif,positif,ya,ya
7929,test,semua perempuan suka dikasih bunga atau puisi sama pacar nya .,perempuan suka kasih bunga puisi pacar,positif,positif,positif,ya,ya
7930,test,yusri binti maling .,yusri binti maling,negatif,negatif,negatif,ya,ya
7931,test,"pertama masuk / makan di tempat ini kami semua keluarga penasaran sekali , nasi campur ge ong . dan ternyata wow lain daripada yang lain rasanya enak banget dan lain dengan yang ada di surabaya . pokok e mantap banget deh .",makan keluarga penasaran nasi campur ge ong wow banget surabaya pokok mantap banget deh,positif,positif,positif,ya,ya
7932,test,"saya ordered waffle choco cheese green tea ice cream waffle nya sangat ringan , crunchy di bagian pinggir nya . es krim nya tidak kemanisan , berasa parit-parit green tea . suka banget . asbak nya lucu kan . duduk di balkon deh , nikmatin hawa bandung , angin nya semilir sejuk .",ordered waffle choco cheese green tea ice cream waffle ringan crunchy pinggir es krim manis asa parit parit green tea suka banget asbak lucu duduk balkon deh nikmatin hawa bandung angin milir sejuk,positif,positif,positif,ya,ya
7933,test,saya sangat setuju dengan perpecahan indonesia . indonesia lebih baik dibagi menjadi dua saja .,tuju pecah indonesia indonesia bagi,negatif,negatif,negatif,ya,ya
7934,test,"suis butcher , salah satu restoran steak kenamaan di bandung . saya mendapat ide untuk mencicipi restoran ini dari tante saya sendiri . kalau menurut saya menu andalan di sini adalah triliun - bone steak . untuk porsi , cukup untuk membuat perut saya kenyang . porsi daging yang menurut saya lebih besar dari restoran lain di bandung . saus barbeque yang menyelimuti steak adalah saus terbaik di bandung . rasa barbeque sangat kuat dan meresap pada daging . untuk harga terjangkau dan bersahabat .",suis butcher salah restoran steak nama bandung ide cicip restoran tante menu andal triliun bone steak porsi perut kenyang porsi daging restoran bandung saus barbeque limut steak saus baik bandung barbeque kuat resap daging harga jangkau sahabat,positif,positif,positif,ya,ya
7935,test,"bila anda ke bandung , mampir ke makanan pasar paskal banyak pilhan makananan di sini , harga yang di tawarkan juga cukup lumayan juga , untuk pembayaran agak ribet",bandung mampir makan pasar paskal pilhan makananan harga tawar lumayan bayar ribet,positif,positif,positif,ya,ya
7936,test,"setiabudi terkenal dengan macet nya , apalagi di saat liburan . jika kamu lapar dan datang dari arah lembang , sebaiknya mencoba rumah makan ini . lokasi nya cukup strategis dan parkir tersedia dengan luas jadi tidak perlu sulit mencari parkir apalagi kalau parkir di pinggir jalan",setiabudi kenal macet libur lapar arah lembang coba rumah makan lokasi strategis parkir sedia luas sulit cari parkir parkir pinggir jalan,positif,positif,positif,ya,ya
7937,test,kelebihan bandung adalah bertebaran nya kafe tematik dengan harga terjangkau . salah satu nya tempat ini . menyediakan berbagai tempat duduk yang berbeda pemandangan dan pengaturan nya di bulan bulan tertentu akan kita dengar suara merdu derik serangga menjelang musim kawin . sangat syahdu . makan andan minuman disediakan dengan menarik dengan rasa yang cukup enak . sangat direkomendasikan untuk bersantai dan hang out,lebih bandung tebar kafe tematik harga jangkau salah sedia duduk beda pandang atur dengar suara merdu derik serangga jelang musim kawin syahdu makan andan minum sedia tarik rekomendasi santa hang out,positif,positif,positif,ya,ya
7938,test,adit kayak tarik,adit kayak tarik,negatif,negatif,negatif,ya,ya
7939,test,"itu maksud nya total 920 km , hasil dari pemerintahan sekarang ? ayolah pak jangan suka klaim sana sini , jangan suka menghilangkan sejarah bangsa . sejarah pribadi bolehlah bapak hilangkan . saya tidak yakin itu semua hanya karena bapak .",total km hasil perintah ayo suka klaim suka hilang sejarah bangsa sejarah pribadi hilang,negatif,negatif,negatif,ya,ya
7940,test,"nyaman sekali tempat nya , enak masakan nya dan lengkap menu nya , harga nya juga terjangkau top markotop sekali cobain deh",nyaman masakan lengkap menu harga jangkau top markotop cobain deh,positif,positif,positif,ya,ya
7941,test,bukan hanya lgbt tapi yang ketahuan zinah . rajam sampai mati . terutama perempuan . itu taurat yahudi,lgbt tahu zinah rajam mati perempuan taurat yahudi,negatif,negatif,negatif,ya,ya
7942,test,"nasi liwet parahyangan komplit nya enak sekali 1 porsi untuk berdua paket nya ikan asin , tahu , tempe , 2 potong ayam goreng , lalapan dan krupuk",nasi liwet parahyangan komplit porsi dua paket ikan asin tempe potong ayam goreng lalap krupuk,positif,positif,positif,ya,ya
7943,test,"pas datang ke sana suasana kurang baik , lebih mirip suasana warung ayam goreng kaki lima daripada restoran ayam goreng , kecuali tempat nya yang ini luas . pas datang makanan semua normal , sampai datang tahu nya . ternyata sudah asam tapi mereka goreng kembali , saya bersama keluarga pada saat itu dan keluarga komplain karena saya bawa ke situ , sambal nya juga agak asam .",pas suasana suasana warung ayam goreng kaki restoran ayam goreng kecuali luas pas makan normal asam goreng keluarga keluarga komplain bawa situ sambal asam,negatif,positif,positif,tidak,tidak
7944,test,"gausah ditungguin guys comeback nya exo , tahu sendiri menunggu itu pekerjaan paling melelahkan dan menyebalkan .",gausah ditungguin guys comeback exo tunggu kerja lelah sebal,negatif,negatif,negatif,ya,ya
7945,test,"yang ada cuma kebun selada saja , sudah diganti selada . pas datang lumayan sepi . masih mending di rumah stroberi kalau mau ketik stroberi .",kebun selada ganti selada pas lumayan sepi mending rumah stroberi ketik stroberi,negatif,positif,positif,tidak,tidak
7946,test,"restoran ini terletak di dago atas , salah satu restoran dengan menu terlengkap yang ada di dago atas . mulai dari makanan indonesia sampai makanan eropa . parkiran cukup luas .",restoran letak dago salah restoran menu lengkap dago makan indonesia makan eropa parkir luas,positif,positif,positif,ya,ya
7947,test,pakai kamera alay jelek banget hasil nya,pakai kamera alay jelek banget hasil,negatif,negatif,negatif,ya,ya
7948,test,"kalau prabowo jadi presiden indonesia tahun 2019 , indonesia bakal punya masa depan yang cerah .",prabowo presiden indonesia tahun indonesia cerah,positif,positif,negatif,ya,tidak
7949,test,"makanan yang disediakan begitu banyak dati mulai makanan lokal sampai western pun ada . yang paling saya suka yakni dessert slice cake yang dipajang tepat depan pintu masuk banyak pilihan dan rasanya pun yummyy . lalu untuk tempat anda bisa pilih tempat di dalam atau di luar tetapi biasanya ketika hujan tiba , tempat di luar ditutup . sayang nya di sini tidak bisa reservasi untuk makan malam .",makan sedia dati makan lokal western suka dessert slice cake pajang pintu pilih yummyy pilih hujan tutup sayang reservasi makan malam,positif,positif,positif,ya,ya
7950,test,selalu menyempatkan datang makan di sini . dine in dan tak awal bawa pulang ke jakarta . terbaik ayam goreng !,sempat makan dine in bawa pulang jakarta baik ayam goreng,positif,positif,positif,ya,ya
7951,test,lokasi yang strategis sehingga banyak pelanggan yang mengunjungi tempat makan ala barat ini . tata ruang yang baik serta desain ruang yang asri,lokasi strategis langgan unjung makan ala barat tata ruang desain ruang asri,positif,positif,positif,ya,ya
7952,test,conggo gallrely cafe di bandung utara . cafe nya sih okok saja . yang menarik adalah produksi meja dengan kayu-kayu yang panjang dan tebal khusus untuk meja makan .,conggo gallrely cafe bandung utara cafe sih okok tarik produksi meja kayu kayu tebal meja makan,positif,positif,positif,ya,ya
7953,test,"makanan rumahan cukup enak , tempat nyaman karena ada open air , boleh dicoba soto padang nya yang enak .",makan rumah nyaman open air coba soto padang,positif,negatif,positif,tidak,ya
7954,test,saya kecewa karena pengeditan biodata penumpang dilakukan by sistem tanpa konfirmasi dan solusi permasalahan nya pun dianggap sepele karena dibiarkan begitu saja sedang pelayanan pelanggan yang sudah berkali-berkali dihubungi pun hanya seperti mengulur waktu . sampai detik ini belum ada solusi untuk masalah saya yang kesalahan nya sendiri bukan dari pihak saya .,kecewa edit biodata tumpang by sistem konfirmasi solusi masalah anggap sepele biar layan langgan kali kali hubung ulur waktu detik solusi salah,negatif,negatif,negatif,ya,ya
7955,test,"lokasi food court sangat strategis di jalan pasir kalilki dan tidak jauh dari stasiun bandung . mudah dicapai degan angkutan umum . di sini bebagai jenis makanan baik sunda , nusantra , maupun mancanegara ada tersedia . rasanya lezat dan harga juga bersahabar dengan kondisi andong . pendek kata , setiap mampir ke bandung , saya sempatkan berwisata kuliner di paskal makanan market .",lokasi food court strategis jalan pasir kalilki stasiun bandung mudah capai degan angkut umum bebagai jenis makan sunda nusantra mancanegara sedia lezat harga bersahabar kondisi andong pendek mampir bandung sempat wisata kuliner paskal makan market,positif,positif,positif,ya,ya
7956,test,anjing polisi nya diam saja ketika ada masalah gituan . tidak berguna .,anjing polisi diam gituan guna,negatif,negatif,negatif,ya,ya
7957,test,gua sudah gang erti lagi itu yang digereja bodo semua apa memang isi nya aliran sesat semua gila .,gua gang erti gereja bodo isi alir sesat gila,negatif,negatif,negatif,ya,ya
7958,test,kpk tidak berani usut kasus korupsi proyek reklamasi .,kpk berani usut korupsi proyek reklamasi,negatif,negatif,negatif,ya,ya
7959,test,"saat makan malam akan lebih terkesan dengan suasana natural yang di tawarkan nya , selain makanan yang kami pesan enak juga pelayanan sangat ramah dan begitu terasa excotis , keluarga sangat puas , jarak tempuh tidak terlalu jauh dari kota . kami pasti kembali",makan malam kes suasana natural tawar makan pesan layan ramah excotis keluarga puas jarak tempuh kota,positif,positif,positif,ya,ya
7960,test,melihat dari depan tempat nya lucu . pas kita masuk hanya 3 meja yang terisi . menu nya lumayan beragam . harga standar . pelayanan lumayan . buat foto-foto enak . cocok kalau buat kumpul atau arisan .,lucu pas meja isi menu lumayan agam harga standar layan lumayan foto foto cocok kumpul arisan,positif,positif,positif,ya,ya
7961,test,"dari banyak nya restoran sunda si bandung , menurut saya ciganea salah satu favorit saya . saya suka karena ayam nya khas , digoreng nya tidak terlalu kering . lalu sambal nya pun tidak kalah enak . menu yang lain pun enak . tempat nya seperti rumah , tidak terlalu besar tapi cukuplah , dan juga bersih . pelayanan nya cukup cepat , harga nya juga tidak terlalu mahal .",restoran sunda si bandung ciganea salah favorit suka ayam khas goreng kering sambal kalah menu rumah bersih layan cepat harga mahal,positif,positif,positif,ya,ya
7962,test,"makanan nya lumayan enak-enak di udara dingin dan banyak variasi nya dari mulai restoran burangrang , saung purbasari dan area foodcourt nya .",makan lumayan udara dingin variasi restoran burangrang saung purbasari area foodcourt,positif,positif,positif,ya,ya
7963,test,"sudah jadi rutinitas kalau ke bandung pasti singgah ke sini , walau sedikit overpriced dan kalau lagi penuh pesanan suka agak terlambat tapi rasa dan kualitas bahan nya tetap menjadi yang terbaik .",rutinitas bandung singgah overpriced penuh pesan suka lambat kualitas bahan baik,positif,negatif,negatif,tidak,tidak
7964,test,"set ikan gurame yang sangat murah , dengan rasa yang sangat enak . sangat direkomendasikan sekiranya mau makan ikan .",set ikan gurame murah rekomendasi makan ikan,positif,positif,positif,ya,ya
7965,test,"saya sebelum pulang ke jakarta ingin makan yang tidak terlalu kenyang , sehingga di putuskanlah mampir warung upnormal ini karena sejalan dengan arah tol ke jakarta . begitu sampai kondisi nya sedang hujan jadi agak sepi , dan saya memesan indomie upnormal yang rasanya keju sekali dengan mitra tambahan sosis serta minum teh manis panas . secara keseluruhan baik tempat nya enak buat nongkrong .",pulang jakarta makan kenyang putus mampir warung upnormal jalan arah tol jakarta kondisi hujan sepi mes indomie upnormal keju mitra tambah sosis minum teh manis panas nongkrong,positif,positif,positif,ya,ya
7966,test,"4 tidak nya tidak bisa diterima hanya h , payah",terima payah,negatif,negatif,negatif,ya,ya
